Name, State, E1, E2, E3, E4, E5, E6
Chamberlain University-Georgia,GA,,,,
Chamberlain University-Illinois,IL,,,,
Chamberlain University-Indiana,IN,,,,
Chamberlain University-Louisiana,LA,,,,
Chamberlain University-Michigan,MI,,,,
Chamberlain University-Missouri,MO,,,,
Chamberlain University-Nevada,NV,,,,
Chamberlain University-New Jersey,NJ,,,,
Chamberlain University-North Carolina,NC,,,,
Chamberlain University-Ohio,OH,,,,
Chamberlain University-Texas,TX,,,,
Chamberlain University-Virginia,VA,,,,
Chaminade University of Honolulu,HI,,,,
Champion Christian College,AR,,,,
Champlain College,VT,,,,
Chandler-Gilbert Community College,AZ,,,,
Chapman University,CA,,,,
Charles R Drew University of Medicine and Science,CA,,,,
Charleston School of Law,SC,,,,
Charleston Southern University,SC,,,,
Charlotte Christian College and Theological Seminary,NC,,,,
Charter College,WA,,,,
Charter Oak State College,CT,,,,
Chatfield College,OH,,,,
Chatham University,PA,,,,
Chattahoochee Technical College,GA,,,,
Chattahoochee Valley Community College,AL,,,,
Chattanooga College Medical Dental and Technical Careers,TN,,,,
Chattanooga State Community College,TN,,,,
Chemeketa Community College,OR,,,,
Chesapeake College,MD,,,,
Chester Career College,VA,,,,
Chestnut Hill College,PA,,,,
Cheyney University of Pennsylvania,PA,,,,
CHI Health School of Radiologic Technology,NE,,,,
Chicago School of Professional Psychology at Dallas,TX,,,,
Chicago State University,IL,,,,
Chicago Theological Seminary,IL,,,,
Chief Dull Knife College,MT,,,,
Chipola College,FL,,,,
Chippewa Valley Technical College,WI,,,,
Chowan University,NC,,,,
Christ Mission College,TX,,,,
Christ the King Seminary,NY,,,,
Christian Brothers University,TN,,,,
Christian Life College,IL,,,,
Christian Theological Seminary,IN,,,,
Christie's Education,NY,,,,
Christopher Newport University,VA,,,,
Church Divinity School of the Pacific,CA,,,,
Cincinnati Christian University,OH,,,,
Cincinnati College of Mortuary Science,OH,,,,
Cincinnati State Technical and Community College,OH,,,,
Cisco College,TX,,,,
Citadel Military College of South Carolina,SC,,,,
Citrus College,CA,,,,
City College of San Francisco,CA,,,,
City College-Altamonte Springs,FL,,,,
City College-Fort Lauderdale,FL,,,,
City College-Gainesville,FL,,,,
City College-Hollywood,FL,,,,
City College-Miami,FL,,,,
City Colleges of Chicago-District Office,IL,,,,
City Colleges of Chicago-Harold Washington College,IL,,,,
City Colleges of Chicago-Harry S Truman College,IL,,,,
City Colleges of Chicago-Kennedy-King College,IL,,,,
City Colleges of Chicago-Malcolm X College,IL,,,,
City Colleges of Chicago-Olive-Harvey College,IL,,,,
City Colleges of Chicago-Richard J Daley College,IL,,,,
City Colleges of Chicago-Wilbur Wright College,IL,,,,
City University of Seattle,WA,,,,
City Vision University,MO,,,,
Clackamas Community College,OR,,,,
Claflin University,SC,,,,
Claremont Graduate University,CA,,,,
Claremont Lincoln University,CA,,,,
Claremont McKenna College,CA,,,,
Claremont School of Theology,CA,,,,
Clarendon College,TX,,,,
Clarion University of Pennsylvania,PA,,,,
Clark Atlanta University,GA,,,,
Clark College,WA,,,,
Clark State Community College,OH,,,,
Clark University,MA,,,,
Clarke University,IA,,,,
Clarks Summit University,PA,,,,
Clarkson College,NE,,,,
Clarkson University,NY,,,,
Clatsop Community College,OR,,,,
Clayton State University,GA,,,,
Clear Creek Baptist Bible College,KY,,,,
Cleary University,MI,,,,
Clemson University,SC,,,,
Cleveland Community College,NC,,,,
Cleveland Institute of Art,OH,,,,
Cleveland Institute of Music,OH,,,,
Cleveland State Community College,TN,,,,
Cleveland State University,OH,,,,
Cleveland University-Kansas City,KS,,,,
Clinton College,SC,,,,
Clinton Community College,NY,,,,
Cloud County Community College,KS,,,,
Clover Park Technical College,WA,,,,
Clovis Community College,CA,,,,
Clovis Community College,NM,,,,
Coahoma Community College,MS,,,,
Coast Community College District Office,CA,,,,
Coastal Alabama Community College,AL,,,,
Coastal Bend College,TX,jhoggard@coastalbend.edu,dmcinally@coe.edu,,
Coastal Carolina Community College,NC,heatherlyd@coastalcarolina.edu; (910) 938-6210,derosiab@coastalcarolina.edu;(910) 938-6788,,
Coastal Carolina University,SC,843-349-2002;president@coastal.edu,,,
Coastal Pines Technical College,GA,912-287-5828;gdeibert@coastalpines.edu,lroberts@coastalpines.edu; 912-427-5816,,
Coastline Community College,CA,ladrian@coastline.edu,,,
Cochise County Community College District,AZ,jdr@cochise.edu,https://www.linkedin.com/in/verlyn-fick-634bb335/,,
Cochran School of Nursing,NY,,,,
Coconino Community College,AZ,928-226-4217;President@coconino.edu;president@coconino.edu,,,
Coe College,IA,dmcinally@coe.edu,o-deanfaculty@coe.edu;319.399.8616,,
Coffeyville Community College,KS,thornburg.marlon@coffeyville.edu; 6202527115,6202527115; blaes.kim@coffeyville.edu,,
Cogswell College,CA,bshepard@cogswell.edu,bshepard@cogswell.edu,,
Coker University,SC,president@coker.edu; 843-383-8010,843-383-8012; 1-800-571-7314,,
Colby College,ME,207-859-4600; president@colby.edu; Executive Assistant- regina.ouimette@colby.edu.,margaret.mcfadden@colby.edu; 207-859-4776,,
Colby Community College,KS,785.460.5400; seth.carter@colbycc.edu,,,785.460.5411; doug.johnson@colbycc.edu
Colby-Sawyer College,NH,sue.stuebner@colby-sawyer.edu; 603.526.3451,,,
Colgate Rochester Crozer Divinity School,NY,585-340-9680; asims@crcds.edu,,,
Colgate University,NY,president@colgate.edu; tel:(315) 228-7444,ljack@colgate.edu; tel:(315) 228-7407,,
College for Creative Studies,MI,,,,
College of Alameda,CA,tkaras@peralta.edu;(510) 748-2273,,,
College of Biblical Studies,TX,,,,
College of Biblical Studies-Houston,TX,,,,
College of Business and Technology-Cutler Bay,FL,,,,
College of Business and Technology-Hialeah,FL,,,,
College of Business and Technology-Main Campus,FL,,,,
College of Business and Technology-Miami Campus,FL,,,,
College of Business and Technology-Miami Gardens,FL,,,,
College of Central Florida,FL,henningj@cf.edu,reyess@cf.edu,,brauckmuller@cf.edu
College of Charleston,SC,president@cofc.edu; 843.953.5500,austins@cofc.edu,,
College of Coastal Georgia,GA,912.279.5705;president@ccga.edu;Assistant-912.279.5706; jjohnston@ccga.edu;,,,
College of Court Reporting Inc,IN,jeff.moody@ccr.edu,jay.vettickal@ccr.edu,,
College of DuPage,IL,officeofthepresident@cod.edu; (630)942-2200; caputob@cod.edu,curtis-chavezm@cod.edu;(630)942-3535,,hollowedl@cod.edu; (630)942-2800
College of Eastern Idaho,ID,rick.aman@cei.edu; (208) 535-5366,lori.barber@cei.edu; (208) 535-5419,,
College of Lake County,IL,"lsuddick@clcillinois.edu;
 847/543-2201",,,
College of Marin,CA,dcoon@marin.edu; (415) 485-9502,(415) 485-9505; ctorresbenavides@marin.edu,,(415) 485-9304; mrobertshaw@marin.edu
College of Menominee Nation,WI,Chief of staff-melcook@menominee.edu,,,
College of Mount Saint Vincent,NY,president@mountsaintvincent.edu,academicaffairs@mountsaintvincent.edu;deanofstudents@mountsaintvincent.edu,,
College of Our Lady of the Elms,MA,tel:413-265-2293,"breauw@elms.edu;candia-baileya@elms.edu;
 winterst@elms.edu",,
College of Saint Benedict,MN,csbpres@csbsju.edu; (320) 363-5505,rice@csbsju.edu; (320) 363-5503,,
College of Saint Elizabeth,NJ,president@steu.edu; (973) 290-4475,kbuck@steu.edu; (973) 290-4203,,
College of Saint Mary,NE,mstevens@csm.edu,shanson@CSM.edu;402-399-2350,,
College of San Mateo,CA,csmpresident@smccd.edu;(650) 574-6222,csmacademicsenate@smccd.edu,,
College of Southern Idaho,ID,president@csi.cuny.edu;tel:718.982.2400,jennifer.borrero@csi.cuny.edu; 718.982.2335,,
College of Southern Maryland,MD,mmurphy@csmd.edu,301-934-7643,,
College of Southern Nevada,NV,(702) 651-7381;fzaragoza@alamo.edu,(702) 651-3598,,
College of St Joseph,VT,mark.reed@sju.edu,cheryl.mcconnell@sju.edu,,
College of Staten Island CUNY,NY,president@csi.cuny.edu;718.982.2400,jennifer.borrero@csi.cuny.edu,,
College of the Albemarle,NC,jack_bagwell88@albemarle.edu;252-335-0821,,,
College of the Atlantic,ME,dcollins@coa.edu; 207-801-5601,,,Coordinator for International Students-dclendaniel@coa.edu
College of the Canyons,CA,,,,
College of the Desert,CA,jkinnamon@collegeofthedesert.edu; 760.773.2500,,,
College of the Holy Cross,MA,hcpresident@holycross.edu;508-793-2525,,,
College of the Mainland,TX,wnichols@com.edu; 409-933-8271,vstanfield@com.edu;409-933-8213,,
College of the Muscogee Nation,OK,rbible@cmn.edu,mtyner@cmn.edu;kwind@cmn.edu,,
College of the Ozarks,MO,rdunsworth@ozarks.edu,agill@ozarks.edu,,
College of the Redwoods,CA,Keith-Flamer@Redwoods.edu,Julia-Morrison@Redwoods.edu; Angelina-Hill@Redwoods.edu,,
College of the Sequoias,CA,brentc@cos.edu; (559) 730-3745,(559) 583-2523;kristinr@cos.edu,,
College of the Siskiyous,CA,,,,
College of Western Idaho,ID,,,,
College Unbound,RI,,,,
CollegeAmerica-Colorado Springs,CO,,,,
CollegeAmerica-Denver,CO,,,,
CollegeAmerica-Flagstaff,AZ,,,,
CollegeAmerica-Fort Collins,CO,,,,
CollegeAmerica-Phoenix,AZ,,,,
Collin County Community College District,TX,,,,
Colorado Academy of Veterinary Technology,CO,,,,
Colorado Christian University,CO,,,,
Colorado College,CO,president@coloradocollege.edu;(719) 389-6700,(719) 389-6693,,
Colorado Mesa University,CO,tfoster@coloradomesa.edu; 970.248.1498,,,
,,,,,
,,,,,
Colorado School of Mines,CO,,,,
Colorado School of Trades,CO,,,,
Colorado School of Traditional Chinese Medicine,CO,,,,
Colorado State University-Fort Collins,CO,presofc@colostate.edu;(970) 491-6211;emily.lewis@colostate.edu.,,,
Colorado State University-Global Campus,CO,,,,
Colorado State University-Pueblo,CO,,,,
Colorado State University-System Office,CO,,,,
Colorado Technical University-Colorado Springs,CO,,,,
Columbia Basin College,WA,asb_pres@columbiabasin.edu;,,,
Columbia College,VA,bandyopadhyays@yosemite.edu;209.588.5115: cravenc@yosemite.edu,,,
Columbia College,VA,,,,
Columbia College,MO,,,,
Columbia College,CA,,,,
Columbia College,SC,,,,
Columbia College Chicago,IL,officeofthepresident@colum.edu,provost@colum.edu;nbakkum@colum.edu;312-369-7292;312-369-7495,,
Columbia College Hollywood,CA,,cch.admissions@columbiacollege.edu,,
Columbia College of Nursing,WI,,,,
Columbia Gorge Community College,OR,,,,
Columbia International University,SC,publicrelations@ciu.edu,(803) 807-5027,,
Columbia Southern University,AL,,,,
Columbia State Community College,TN,k.styron@columbiasouthern.edu,APSA@columbiasouthern.edu,,
Columbia Theological Seminary,GA,,,,
Columbia University in the City of New York,NY,officeofthepresident@columbia.edu; (212) 854-9970,,,
Columbia-Greene Community College,NY,,,,
Columbus College of Art and Design,OH,,,,
Columbus State Community College,OH,,,,
Columbus State University,GA,706-507-8950;markwood_chris@columbusstate.edu,tel:17065078730;bordelon_deborah@columbusstate.edu,,burgess_craig@columbusstate.edu
Columbus Technical College,GA,,,,
Commonwealth Technical Institute,PA,,,,
Community Care College,OK,,,,
Community Christian College,CA,,,,
Community College of Allegheny County,PA,,,,
Community College of Aurora,CO,,,,
Community College of Baltimore County,MD,,,,
Community College of Beaver County,PA,,,,
Community College of Denver,CO,,,,
Community College of Philadelphia,PA,,,,
Community College of Rhode Island,RI,president@ccri.edu;825-2188,rcavallaro@ccri.edu,,kbalbritton@ccri.edu
Community College of Vermont,VT,,,,
Compass College of Cinematic Arts,MI,,,,
Compton College,CA,,,,
Conception Seminary College,MO,,,,
Concord University,WV,lwoolwine@concord.edu; lbyars@concord.edu,wallen@concord.edu; sbeasley@concord.edu;ehuffstetler@concord.edu,,cwill@concord.edu
Concorde Career College-Aurora,CO,,,,
Concorde Career College-Dallas,TX,,,,
Concorde Career College-Garden Grove,CA,,,,
Concorde Career College-Grand Prairie,TX,,,,
Concorde Career College-Kansas City,MO,,,,
Concorde Career College-Memphis,TN,,,,
Concorde Career College-North Hollywood,CA,,,,
Concorde Career College-Portland,OR,,,,
Concorde Career College-San Antonio,TX,,,,
Concorde Career College-San Bernardino,CA,,,,
Concorde Career College-San Diego,CA,rsaffel@concorde.edu,,,
Concorde Career College-Southaven,MS,,,,
Concorde Career Institute-Jacksonville,FL,,,,
Concorde Career Institute-Miramar,FL,,,,
Concorde Career Institute-Orlando,FL,,,,
Concorde Career Institute-Tampa,FL,,,,
Concordia College at Moorhead,MN,,kstumo@cord.edu,,akelly@cord.edu
Concordia College-New York,NY,,,,
Concordia Seminary,MO,Chief Communication officerbiggsv@csl.edu;314-505-7266,,,
Concordia Theological Seminary,IN,,,,
Concordia University Texas,TX,donald.christian@concordia.edu; 512.313.3000,kristi.kirk@concordia.edu; 512.313.4601,,beth.atherton@concordia.edu
Concordia University-Ann Arbor,MI,,,,
Concordia University-Chicago,IL,,,,
Concordia University-Irvine,CA,,,,
Concordia University-Nebraska,NE,,,,
Concordia University-Portland,OR,,,,
Concordia University-Saint Paul,MN,,,,
Concordia University-Wisconsin,WI,tel:12622434368,,,
Congregation Talmidei Mesivta Tiferes Shmiel Aleksander,NY,,,,
Connecticut College,CT,president@conncoll.edu; 860-439-2666,NSARGENT@CONNCOLL.EDU;,,860-439-2666
Connors State College,OK,,,,
Contra Costa College,CA,,,,
Contra Costa Community College District Office,CA,,,,
Converse College,SC,presidentsoffice@converse.edu; 864.596.9050,angie.janulis@converse.edu; 864.596.9091,,
Conway School of Landscape Design,MA,,,,
Cooper Union for the Advancement of Science and Art,NY,,,,
Copiah-Lincoln Community College,MS,jane.hulon@colin.edu; 601.643.8300,dewayne.middleton@colin.edu; chris.warren@colin.edu,,
Copper Mountain Community College,CA,,,,
Coppin State University,MD,anjenkins@coppin.edu; 4109513838,aelhaggan@coppin.edu;4109513850,,pr@coppin.edu
Corban University,OR,president@corban.edu; 503-375-7000,,,
Cornell College,IA,president@cornellcollege.edu; (319) 895-4324,dean_students@cornellcollege.edu,,
Cornell University,NY,president@cornell.edu;(607) 255-5201,,,
Cornerstone University,MI,,,,
Cornish College of the Arts,WA,,,,
Cortiva Institute-Miami,FL,,,,
Cossatot Community College of the University of Arkansas,AR,,,,
Cosumnes River College,CA,,,,
Cottey College,MO,,,,
County College of Morris,NJ,tiacono@ccm.edu;973-328-5030,,,
Covenant College,GA,,,,
Covenant Theological Seminary,MO,,,,
Cowley County Community College,KS,,,,
Cox College,MO,,,,
Coyne College,IL,,,,
Crafton Hills College,CA,,,,
Cranbrook Academy of Art,MI,,,,
Craven Community College,NC,,,,
Creighton University,NE,,,,
Criswell College,TX,,,,
Crowder College,MO,,,,
Crowley's Ridge College,AR,,,,
Crown College,MN,,,,
Cuesta College,CA,,,,
Culinary Institute Inc,TX,,,,
Culinary Institute of America,NY,,,,
Culver-Stockton College,MO,,,,
Cumberland County College,NJ,,,,
Cumberland University,TN,,,,
CUNY Bernard M Baruch College,NY,,,,
CUNY Borough of Manhattan Community College,NY,,,,
CUNY Bronx Community College,NY,,,,
CUNY Brooklyn College,NY,,,,
CUNY City College,NY,,,,
CUNY Graduate School and University Center,NY,,,,
CUNY Hostos Community College,NY,,,,
CUNY Hunter College,NY,,,,
CUNY John Jay College of Criminal Justice,NY,,,,
CUNY Kingsborough Community College,NY,,,,
CUNY LaGuardia Community College,NY,,,,
CUNY Lehman College,NY,,,,
CUNY Medgar Evers College,NY,,,,
CUNY New York City College of Technology,NY,,,,
CUNY Queens College,NY,,,,
CUNY Queensborough Community College,NY,,,,
CUNY School of Law,NY,,,,
CUNY Stella and Charles Guttman Community College,NY,,,,
CUNY System Office,NY,,,,
CUNY York College,NY,718-262-2350; bjeanes@york.cuny.edu,sadams@york.cuny.edu,,dtrimboli@york.cuny.edu
Curry College,MA,,,,
Curtis Institute of Music,PA,,,,
Cuyahoga Community College District,OH,,,,
Cuyamaca College,CA,,,,
Cypress College,CA,jschilling@cypresscollege.edu;(714) 484-7308,(714) 484-7346,,international@cypresscollege.edu;news@cypresscollege.edu
D'Youville College,NY,,,,
Dabney S Lancaster Community College,VA,,,,
Daemen College,NY,,,,
Dakota College at Bottineau,ND,,,,
Dakota County Technical College,MN,,,,
Dakota State University,SD,richard.hanson@dsu.edu;griffiths.jose@dsu.edu,jim.moran@dsu.edu;605-256-5136,,
Dakota Wesleyan University,SD,,,,
Dallas Baptist University,TX,,,,
Dallas Christian College,TX,,,,
Dallas County Community College District,TX,,,,
Dallas Nursing Institute,TX,,,,
Dallas Theological Seminary,TX,,,,
Dalton State College,GA,mvenable@daltonstate.edu; tel:706.272.4438,"Chief of Staff-jjaudon@daltonstate.edu, nger Athletic Center 706-712",,
Daniel Morgan Graduate School of National Security,DC,president@dmgs.edu; 202-759-4988,,,
Danville Area Community College,IL,,,,
Danville Community College,VA,,,,
Daoist Traditions College of Chinese Medical Arts,NC,,,,
Dartmouth College,NH,President's.Office@Dartmouth.edu; 603-646-2223;Jennifer.A.Shepherd@Dartmouth.edu,,,
Davenport University,MI,,,,
Davidson College,NC,,,,
Davidson County Community College,NC,,,,
Davis & Elkins College,WV,,,,
,,,,,
Davis College,NY,,gsnyder@davisny.edu; (607) 729-1581,,
Dawson Community College,MT,,,,
Daytona College,FL,,,,
Daytona State College,FL,,,,
De Anza College,CA,,,,
Dean College,MA,,gchalk@dean.edu;ckozil@dean.edu,,
Dean Institute of Technology,PA,,,,
Defiance College,OH,,,,
Del Mar College,TX,,,,
Delaware College of Art and Design,DE,,,,
Delaware County Community College,PA,,,,
Delaware State University,DE,,,,
Delaware Technical Community College-Central Office,DE,,,,
Delaware Technical Community College-Terry,DE,,,,
